# InSight catalogue art credits — GENERATED by scripts/build-catalog-art.mjs dogs, do not edit.
# One row per image under web/catalog-art/dogs/:
# key<TAB>file<TAB>name<TAB>author<TAB>licence<TAB>source
# The key is the catalogue key (public/dogs.txt); the file is what
# hosting serves; author and licence are what the licence requires shown
# beside the picture, which the app's credits sheet draws from this file.
# A takedown is `node scripts/build-catalog-art.mjs dogs --remove <key>` (D420).
# 410 entries.
77	77.webp	Blue Picardy Spaniel	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Epagneul_bleu_de_picardie_868.jpg
78	78.webp	Bluetick Coonhound	unknown author	Public domain	https://commons.wikimedia.org/wiki/File:BluetickCoonhound.jpg
79	79.webp	Boerboel	unknown author	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Boerboel.jpg
80	80.webp	Bohemian Shepherd	Krosandra	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:OREADY_KROSANDRA_(14).JPG
81	81.webp	Bohemian Spotted Dog	Pitcairn12	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Bohemian_Spotted_Dog.jpg
82	82.webp	Bolognese	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Bolo%C5%84czyk_5e3.jpg
83	83.webp	Bolonka	Grebdnil	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Irsika.jpg
85	85.webp	Border Terrier	Floris16	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Border_Terri%C3%ABr.JPG
86	86.webp	Borzoi	Taru T Torpström	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Borzoi_female.jpg
87	87.webp	Boston Terrier	Svenska Mässan from Sweden	CC BY 2.0	https://commons.wikimedia.org/wiki/File:BOSTON_TERRIER%2C_Ving%C3%A5rdens_Essi_von_Richards_(23995273800).2.jpg
88	88.webp	Bouvier des Ardennes	Andreagenial	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Boyero-de-las-ardenas7.jpg
89	89.webp	Bouvier des Flandres	Basco at Dutch Wikipedia (Original text: annekedirven@tiscali.nl)	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Bouvier.JPG
90	90.webp	Boxer	Flickr user boxercab	CC BY 2.0	https://commons.wikimedia.org/wiki/File:Boxer_female_brown.jpg
91	91.webp	Boykin Spaniel	PCullomO	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Boykin_Spaniel_Relaxing2.jpg
92	92.webp	Bracco Italiano	Svenska Mässan from Sweden	CC BY 2.0	https://commons.wikimedia.org/wiki/File:BIR_Grupp_7-_BRACCO_ITALIANO%2C_Nuits_Di_Montemassi_(23866391829).jpg
93	93.webp	Braque d'Auvergne	Mrsthurlow	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Braque_d_Auvergne.jpg
94	94.webp	Braque du Bourbonnais	Mic comte at English Wikipedia	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Braque_du_Bourbonnais.jpg
95	95.webp	Braque Français	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Wy%C5%BCe%C5%82_pirenejski_308.jpg
96	96.webp	Braque Saint-Germain	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Braque_saint-germain_666.jpg
97	97.webp	Brazilian Terrier	Svenska Mässan from Sweden	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:TERRIER_BRASILEIRO%2C_DK_JV-15_DK_V-15_Jyv%C3%A4m%C3%A4en_Zircon_Zr_(24265479706).2.jpg
98	98.webp	Briard	Birgit Balzer, Deutschland (uploaded by Caronna 17:00, 10 Feb 2005 (UTC))	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Briard_fauve.JPG
100	100.webp	Briquet Griffon Vendéen	Alephalpha	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Briquet_Griffon_Vendeen.jpg
101	101.webp	Brittany	Pharaoh Hound	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:American_Brittany_standing.jpg
102	102.webp	Broholmer	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Broholmer_634.jpg
103	103.webp	Bruno Jura Hound	Alephalpha	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:09057110_Jura_Laufhund.jpg
104	104.webp	Bucovina Shepherd Dog	P.Marlow at English Wikipedia	Public domain	https://commons.wikimedia.org/wiki/File:Bucovina_Sheepdog.jpg
105	105.webp	Bulgarian Hound	BG Macedonia	Public domain	https://commons.wikimedia.org/wiki/File:Bulgarian_barak.jpg
106	106.webp	Bulgarian Scenthound	BG Macedonia	Public domain	https://commons.wikimedia.org/wiki/File:Bulgarsko_gonche.jpg
107	107.webp	Bull Arab	Tacosunday	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Bull_Arab_(dog).jpg
108	108.webp	Bull Terrier	Lilly M	CC BY-SA 2.5	https://commons.wikimedia.org/wiki/File:Bullterier_089_LM.jpg
109	109.webp	Bulldog	Pleple2000	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Racib%C3%B3rz_2007_082.jpg
110	110.webp	Bullmastiff	unknown author	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Dog_Bullmastiff_600.jpg
111	111.webp	Bully Kutta	Shaffu007	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Bully_kutta_naulakhia.tif
114	114.webp	Ca Mè Mallorquí	Govern de les Illes Balears	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Ca_m%C3%A8_mallorqu%C3%AD_03a.jpg
116	116.webp	Cairn Terrier	Ronald Müller-Hagen (Ketterechts)	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:Cairn-Terrier-Garten1.jpg
117	117.webp	Calupoh	Jenniffer1987	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Movimiento_Calupoh.jpg
118	118.webp	Campeiro Bulldog	Tacosunday (talk)	Public domain	https://commons.wikimedia.org/wiki/File:Buldogue_Campeiro.jpg
119	119.webp	Can de Chira	Mondarruego2004	Public domain	https://commons.wikimedia.org/wiki/File:Can_de_Chira.jpg
120	120.webp	Can de Palleiro	Berkano2024	CC BY-SA 4.0	https://commons.wikimedia.org/wiki/File:Can_de_Palleiro.jpg
121	121.webp	Canaan Dog	Samorodokhanaana http://www.ruscanaan.ru	CC BY-SA 3.0	https://commons.wikimedia.org/wiki/File:CanaanDogChakede1.jpg
122	122.webp	Canadian Eskimo Dog	Winterwindmals	Public domain	https://commons.wikimedia.org/wiki/File:Cedpup.jpg
